"","danceability","energy","loudness","mode","speechiness","instrumentalness","valence","tempo","track.duration_ms","track.explicit","track.popularity","track.name","key_name","track.album.release_date","mode_name","key_mode"
"1112",0.44,0.976,-3.17,1,0.141,3.39e-06,0.412,150.005,226706,FALSE,62,"Love Drunk","A#","2009-09-07","major","A# major"
"1113",0.645,0.825,-6.473,1,0.0273,0,0.641,117.037,215320,FALSE,56,"Fallin' For You","E","2009-01-01","major","E major"
"1114",0.452,0.563,-6.607,1,0.0272,0,0.209,137.715,267653,FALSE,60,"The Only Exception","E","2009-09-22","major","E major"
"1115",0.893,0.666,-5.089,0,0.138,0,0.874,107.011,220426,FALSE,56,"Love Sex Magic (feat. Justin Timberlake)","A#","2009-05-01","minor","A# minor"
"1116",0.671,0.866,-3.685,1,0.0548,0,0.627,140.027,206480,FALSE,54,"Bad Boys (feat. Flo Rida)","C#","2009","major","C# major"
"1117",0.521,0.702,-5.189,1,0.0331,0,0.25,127.976,242840,FALSE,63,"Two Is Better Than One (feat. Taylor Swift)","C","2009-09-07","major","C major"
"1118",0.431,0.894,-2.673,0,0.33,0,0.605,162.161,258760,TRUE,62,"Best I Ever Had","F","2010-01-01","minor","F minor"
"1119",0.581,0.824,-3.912,0,0.0377,0,0.747,114.912,212773,FALSE,57,"Number 1","C","2009-01-01","minor","C minor"
"1120",0.57,0.717,-4.914,1,0.029,0,0.321,111.91,250453,FALSE,70,"Broken Strings","C#","2008-01-01","major","C# major"
"1121",0.516,0.764,-6.223,1,0.0366,0,0.376,148.021,224693,FALSE,74,"Secrets","D","2009-01-01","major","D major"
"1122",0.545,0.918,-1.925,1,0.0448,0,0.855,117.985,220626,FALSE,59,"Holiday","C","2011-01-01","major","C major"
"1123",0.451,0.873,-4.711,0,0.19,0,0.589,119.918,196520,FALSE,51,"Mama Do (Uh Oh, Uh Oh)","D#","2009-01-01","minor","D# minor"
"1124",0.677,0.523,-5.603,0,0.0439,0,0.446,60.019,226506,FALSE,67,"Birthday Sex","G","2009-01-01","minor","G minor"
"1125",0.632,0.924,-1.802,1,0.29,0,0.441,86.844,267520,TRUE,70,"Run This Town","C#","2009-09-08","major","C# major"
"1126",0.501,0.809,-5.264,1,0.0938,0.00602,0.258,149.964,252818,FALSE,71,"Dog Days Are Over","G","2009","major","G major"
"1127",0.209,0.872,-2.996,1,0.0757,0,0.294,78.139,281560,FALSE,54,"Already Gone","A","2009-03-06","major","A major"
"1128",0.587,0.839,-4.493,1,0.0363,0,0.763,138.006,231560,FALSE,56,"Please Don't Leave Me","F#","2008-10-24","major","F# major"
"1129",0.338,0.803,-5.412,0,0.0413,0,0.4,151.994,241853,FALSE,72,"You Found Me","G#","2009-02-02","minor","G# minor"
"1130",0.276,0.715,-5.356,1,0.0432,0.000417,0.173,137.028,230760,FALSE,74,"Use Somebody","C","2008-09-23","major","C major"
"1131",0.541,0.812,-3.764,1,0.0336,0,0.607,141.056,201626,FALSE,66,"Smile","E","2009-09-11","major","E major"
